datesold,price,building_year,bedrooms,postcode,area
15-September-2014,535700,1931,4,2914,Forde
15-September-2015,804600,1999,4,2607,Torrens
15-September-2015,496300,1959,3,2614,Cook
15-September-2015,577900,1918,4,2914,Harrison
15-September-2015,439700,1988,3,2913,Franklin
15-September-2015,918700,1988,4,2603,Forrest
15-September-2015,746100,2001,4,2905,Chisholm
15-September-2015,419200,1919,2,2617,Mckellar
15-September-2015,388300,2014,3,2913,Ngunnawal
15-September-2015,646050,1966,3,2617,Bruce
15-September-2015,564600,1990,4,2913,Nicholls
15-September-2015,475200,2014,3,2904,Macarthur
16-April-2009,533000,1975,4,2902,Kambah
16-April-2009,443900,2006,3,2914,Harrison
16-April-2009,426000,1926,4,2904,Gowrie
16-April-2009,431400,1926,3,2617,Kaleen
16-April-2009,424600,1926,3,2904,Macarthur
16-April-2009,514600,2008,3,2605,Curtin
16-April-2010,570900,2005,4,2904,Fadden
16-April-2010,502000,1954,4,2902,Kambah
16-April-2011,1087600,2014,4,2605,Curtin
16-April-2011,486800,2003,4,2905,Theodore
16-April-2011,1011000,1905,4,2612,Reid
16-April-2012,445200,1990,3,2905,Richardson
16-April-2012,448600,1994,4,2913,Franklin
16-April-2013,377500,1977,3,2615,Dunlop
16-April-2013,485300,1956,4,2902,Kambah
16-April-2013,433100,2014,3,2914,Harrison
16-April-2013,504700,1991,4,2615,Dunlop
16-April-2013,517300,1977,3,2607,Farrer
16-April-2014,367200,1953,3,2902,Kambah
16-April-2014,559900,1977,3,2602,Downer
16-April-2014,742500,1998,4,2602,Watson
16-April-2014,666900,1977,4,2602,Lyneham
16-April-2014,501500,1966,3,2611,Brindabella
16-April-2014,380100,1975,3,2906,Banks
16-April-2014,886700,1984,3,2602,Lyneham
16-April-2014,686300,2014,4,2905,Gilmore
16-April-2014,656200,1987,4,2611,Stirling
16-April-2014,809600,1988,5,2913,Palmerston
16-April-2014,383900,2002,3,2913,Ginninderra Village
16-April-2014,353400,1968,3,2906,Conder
16-April-2014,825500,2004,5,2615,Florey
16-April-2015,520400,1977,3,2602,Lyneham
16-April-2015,352700,1967,3,2615,Flynn
16-April-2015,677100,1992,3,2602,Dickson
16-April-2015,523900,2001,4,2902,Kambah
16-April-2015,504600,1926,4,2914,Harrison
16-April-2015,586600,1977,3,2606,Chifley
16-April-2015,724200,1996,4,2911,Crace
16-August-2007,786700,1962,4,2600,Russell
16-August-2010,884600,1984,4,2614,Aranda
16-August-2010,760000,1973,5,2906,Conder
16-August-2010,588500,2014,4,2906,Banks
16-August-2010,514500,1960,4,2906,Conder
16-August-2010,615600,1994,4,2904,Fadden
16-August-2011,408100,1994,3,2905,Richardson
16-August-2011,534450,1925,4,2904,Fadden
16-August-2011,733300,1939,1,2612,Campbell
16-August-2012,785000,2014,4,2913,Franklin
16-August-2012,423300,1977,3,2615,Flynn
16-August-2012,619203,1910,4,2617,Evatt
16-August-2012,420400,1990,3,2905,Richardson
16-August-2013,443600,1927,3,2902,Kambah
16-August-2013,407400,1925,3,2902,Kambah
16-August-2013,868700,2007,5,2617,Giralang
16-August-2013,533100,1966,4,2615,Melba
16-August-2013,466500,1926,3,2617,Mckellar
16-August-2013,538200,1926,4,2912,Administrative
16-August-2013,535300,1962,4,2902,Kambah
16-August-2014,838800,1941,4,2904,Macarthur
16-August-2014,723100,1961,3,2600,Parkes
16-August-2014,773600,1995,4,2904,Macarthur
16-August-2014,567300,1977,3,2602,Dickson
16-August-2014,518600,1969,4,2615,Kippax Centre
16-August-2014,512400,1969,4,2615,Macgregor
16-August-2014,494200,1962,5,2611,Weston Creek
16-August-2014,893500,1919,4,2605,Garran
16-August-2014,890700,1996,4,2607,Torrens
16-August-2014,518900,1954,4,2902,Kambah
16-August-2014,385600,1956,4,2611,Brindabella
16-August-2014,813200,1989,4,2913,Ginninderra Village
16-August-2014,752700,1951,3,2603,Red Hill
16-August-2014,620900,1978,3,2615,Spence
16-August-2015,830900,1996,4,2906,Banks
16-December-2008,600900,1989,4,2913,Nicholls
16-December-2008,426800,1967,4,2615,Higgins
16-December-2008,417900,1977,3,2611,Uriarra Forest
16-December-2008,370000,1969,3,2906,Conder
16-December-2008,499200,1990,4,2913,Nicholls
16-December-2009,790700,1941,4,2617,Lawson
16-December-2009,626400,1948,4,2617,Evatt
16-December-2010,531800,1975,4,2615,Holt
16-December-2010,465100,1955,2,2604,Causeway
16-December-2010,392400,1969,3,2906,Banks
16-December-2010,653000,1948,4,2617,Kaleen
16-December-2010,787800,1967,3,2600,Parliament House
16-December-2010,577300,1998,4,2602,Watson
16-December-2011,1961600,1964,4,2603,Red Hill
16-December-2011,560000,1976,3,2602,Watson
16-December-2011,553800,1988,4,2913,Ginninderra Village
16-December-2011,622600,1956,5,2914,Bonner
16-December-2013,701300,1996,4,2914,Forde
16-December-2013,441100,1988,3,2913,Franklin
16-December-2013,731000,1975,5,2913,Nicholls
16-December-2013,632100,1952,4,2615,Spence
16-December-2013,364200,1977,3,2615,Flynn
16-December-2014,379600,2005,3,2913,Ginninderra Village
16-December-2014,514100,1978,4,2615,Kippax Centre
16-December-2014,636400,1988,4,2913,Ginninderra Village
16-December-2014,461800,1926,3,2902,Kambah
16-December-2014,379700,1903,3,2914,Bonner
16-December-2015,382800,2005,3,2913,Franklin
16-December-2015,730300,1966,3,2600,Barton
16-December-2015,598300,1922,3,2617,Belconnen
16-December-2015,484600,1989,4,2906,Conder
16-December-2015,570200,1988,4,2913,Nicholls
16-December-2015,947900,2014,4,2605,Curtin
16-December-2015,894200,1987,4,2911,Crace
16-December-2015,449000,1961,3,2614,Cook
16-December-2015,738500,1946,4,2912,Administrative
16-December-2015,886800,1974,4,2611,Weston
16-December-2015,658600,1976,4,2611,Holder
16-December-2015,919100,2000,4,2607,Mawson
16-December-2015,787100,2001,4,2602,Dickson
16-December-2015,519800,1990,3,2615,Kippax Centre
16-December-2015,568600,1987,4,2913,Ginninderra Village
16-February-2008,609900,1968,5,2611,Uriarra Forest
16-February-2009,427700,1926,4,2902,Kambah
16-February-2009,597200,1947,4,2605,Curtin
16-February-2009,345100,1985,3,2913,Ngunnawal
16-February-2010,398600,2014,5,2905,Theodore
16-February-2011,594000,1927,4,2914,Harrison
16-February-2012,375000,1977,3,2905,Chisholm
16-February-2012,440500,1990,3,2905,Calwell
16-February-2013,618800,1954,4,2903,Oxley
16-February-2013,674300,1994,4,2602,Dickson
16-February-2015,922900,2000,4,2602,Hackett
16-February-2015,383600,2004,2,2611,Weston
16-February-2015,479800,1926,3,2914,Forde
16-February-2015,676700,1912,4,2914,Harrison
16-February-2015,465200,1988,3,2913,Franklin
16-February-2015,543800,1975,4,2906,Conder
16-February-2015,639200,1989,4,2913,Ginninderra Village
16-February-2015,467500,2005,3,2914,Amaroo
16-February-2015,808800,1998,4,2602,Hackett
16-February-2015,550900,1960,4,2611,Holder
16-January-2009,458900,1985,3,2611,Fisher
16-January-2009,589000,1976,4,2615,Latham
16-January-2012,461400,2007,3,2914,Forde
16-January-2012,453100,1966,3,2611,Weston
16-January-2012,422200,1978,3,2905,Theodore
16-January-2012,594300,1922,4,2904,Monash
16-January-2012,444100,1972,4,2611,Pierces Creek
16-January-2013,605200,1941,4,2912,Administrative
16-January-2013,448600,1991,3,2615,Dunlop
16-January-2013,619200,1976,4,2903,Wanniassa
16-January-2013,658400,1967,3,2600,Parkes
16-January-2013,469200,1926,3,2914,Forde
16-January-2014,810200,1996,5,2602,Hackett
16-January-2014,631200,1925,5,2617,Belconnen Dc
16-January-2014,475800,1977,3,2615,Flynn
16-January-2014,612700,1976,4,2906,Conder
16-January-2015,527500,2001,3,2617,Giralang
16-January-2015,371200,1976,3,2615,Higgins
16-January-2015,477900,1966,5,2615,Holt
16-January-2015,1176444,1996,5,2602,Hackett
16-January-2015,573400,1927,3,2617,Lawson
16-January-2015,854500,1957,4,2614,Scullin
16-January-2015,604600,1989,4,2913,Franklin
16-January-2015,630200,1961,4,2611,Stirling
16-July-2008,468700,1977,3,2602,Dickson
16-July-2008,605800,1906,3,2605,Hughes
16-July-2008,1089100,1939,4,2603,Griffith
16-July-2009,446800,1984,3,2606,Woden
16-July-2009,634200,1928,4,2904,Macarthur
16-July-2009,670000,1977,4,2602,O'connor
16-July-2009,335500,1987,3,2906,Banks
16-July-2010,527500,1990,5,2905,Chisholm
16-July-2010,766400,1963,2,2600,Duntroon
16-July-2010,562600,1978,4,2913,Ginninderra Village
16-July-2010,619600,1922,4,2617,Belconnen
16-July-2010,722040,1966,5,2611,Waramanga
16-July-2010,505700,1990,3,2905,Chisholm
16-July-2010,582600,1992,3,2602,O'connor
16-July-2011,704800,1977,4,2604,Narrabundah
16-July-2011,602700,1922,3,2605,Garran
16-July-2011,630750,1976,4,2615,Florey
16-July-2011,619900,1992,3,2602,Lyneham
16-July-2012,429200,1999,3,2615,Higgins
16-July-2012,468000,1984,3,2913,Nicholls
16-July-2012,577300,1961,4,2611,Waramanga
16-July-2012,530100,1987,4,2913,Nicholls
16-July-2012,444700,1975,3,2615,Latham
16-July-2012,510800,1915,4,2912,Administrative
16-July-2012,455200,1925,3,2903,Wanniassa
16-July-2012,512800,1926,4,2914,Harrison
16-July-2013,675700,1974,4,2611,Fisher
16-July-2013,572900,1992,3,2606,O'malley
16-July-2013,458200,1977,3,2906,Conder
16-July-2013,558200,1926,4,2914,Forde
16-July-2014,1562200,2014,5,2603,Manuka
16-July-2014,686200,1910,3,2605,Hughes
16-July-2014,521300,1973,3,2614,Aranda
16-July-2014,655900,1926,3,2914,Bonner
16-June-2009,436600,1901,4,2914,Forde
16-June-2009,482200,1978,4,2615,Spence
16-June-2010,328700,1928,3,2902,Kambah
16-June-2010,612900,1992,3,2602,Hackett
16-June-2010,750600,1996,5,2607,Pearce
16-June-2010,693100,2001,4,2914,Harrison
16-June-2010,525500,1997,4,2905,Bonython
16-June-2010,418200,1967,3,2615,Charnwood
16-June-2010,565500,1926,4,2912,Administrative
16-June-2011,438800,1976,4,2614,Scullin
16-June-2011,602600,1928,4,2914,Amaroo
16-June-2011,527100,1977,4,2615,Spence
16-June-2011,807500,1995,4,2607,Farrer
16-June-2011,613200,2005,5,2617,Mckellar
16-June-2011,408300,1978,4,2615,Kippax
16-June-2012,756200,1998,4,2607,Farrer
16-June-2012,771400,1998,4,2602,O'connor
16-June-2013,633000,1992,3,2607,Pearce
16-June-2014,355900,1955,2,2902,Kambah
16-June-2014,530500,1927,4,2914,Amaroo
16-June-2014,460200,2007,3,2914,Forde
16-June-2014,443600,1969,3,2615,Dunlop
16-June-2014,502500,1926,4,2914,Forde
16-June-2015,664300,2005,4,2913,Franklin
16-June-2015,625200,1992,3,2606,Chifley
16-June-2015,904800,1987,4,2607,Pearce
16-June-2015,579200,1999,4,2913,Nicholls
16-June-2015,1760400,1990,4,2600,Deakin
16-March-2009,395600,1957,3,2611,Rivett
16-March-2009,392100,1976,3,2906,Gordon
16-March-2010,376800,1976,3,2615,Florey
16-March-2010,662200,1979,4,2914,Forde
16-March-2011,564200,1983,3,2602,O'connor
16-March-2011,560500,1960,4,2614,Cook
16-March-2011,637700,1974,4,2906,Banks
16-March-2011,417000,1996,3,2617,Giralang
16-March-2011,390100,2005,3,2617,Mckellar
16-March-2011,669300,1935,4,2906,Banks
16-March-2011,748300,1963,2,2602,Hackett
16-March-2011,450500,1954,3,2902,Kambah
16-March-2011,443500,1973,3,2615,Melba
16-March-2011,1091500,1990,4,2913,Franklin
16-March-2012,444200,1977,3,2615,Higgins
16-March-2012,507600,1991,4,2903,Erindale Centre
16-March-2012,398350,1919,3,2902,Kambah
16-March-2013,514300,1966,4,2906,Gordon
16-March-2013,566400,1966,3,2611,Holder
16-March-2013,591100,1968,5,2611,Uriarra Forest
16-March-2015,387800,2005,3,2913,Palmerston
16-March-2015,452300,1967,3,2905,Isabella Plains
16-March-2015,359200,1974,3,2615,Holt
16-March-2015,584300,1951,4,2904,Monash
16-March-2015,444500,1978,3,2615,Kippax Centre
16-March-2015,591600,1983,3,2602,O'connor
16-March-2015,765700,2014,4,2902,Kambah
16-March-2015,657200,1998,4,2905,Chisholm
16-March-2015,478800,1989,3,2913,Palmerston
16-March-2015,627300,1935,5,2913,Ngunnawal
16-May-2008,497600,1976,3,2611,Uriarra
16-May-2008,444100,1950,3,2902,Kambah
16-May-2009,535700,1906,3,2605,Garran
16-May-2011,497700,1926,3,2617,Kaleen
16-May-2011,519500,1978,3,2611,Uriarra
16-May-2011,464100,1977,3,2906,Banks
16-May-2011,503600,1990,3,2617,Kaleen
16-May-2011,439900,1992,3,2904,Monash
16-May-2011,424400,1967,3,2905,Bonython
16-May-2011,514300,1979,3,2906,Conder
16-May-2011,856400,1996,4,2607,Pearce
16-May-2011,519400,1926,4,2903,Oxley
16-May-2012,323900,1977,2,2615,Dunlop
16-May-2012,437400,2005,3,2617,Belconnen Dc
16-May-2012,526500,1979,4,2615,Florey
16-May-2012,641000,1992,3,2602,Downer
16-May-2013,596400,1990,3,2602,O'connor
16-May-2013,458700,1967,3,2902,Kambah
16-May-2013,379200,2003,3,2913,Franklin
16-May-2014,649790,1922,4,2617,Giralang
16-May-2014,440700,1976,3,2615,Melba
16-May-2014,546200,1996,4,2905,Richardson
16-May-2014,562800,1926,4,2914,Amaroo
16-May-2014,492700,1926,4,2904,Macarthur
16-May-2014,511400,1978,4,2906,Banks
16-May-2015,653800,1996,3,2617,Belconnen Dc
16-May-2015,680300,1951,2,2602,Lyneham
16-May-2015,1164300,1990,5,2614,Cook
16-May-2015,599300,1979,4,2615,Dunlop
16-May-2015,644700,1981,3,2905,Theodore
16-May-2015,533400,2003,3,2607,Isaacs
16-May-2015,760100,1926,4,2605,Curtin
16-May-2015,894500,1987,4,2607,Mawson
16-May-2015,724100,1907,4,2914,Bonner
16-May-2015,678700,1989,3,2602,Dickson
16-November-2007,384800,1977,3,2615,Kippax Centre
16-November-2009,367400,1987,2,2615,Latham
16-November-2009,342100,1967,3,2615,Latham
16-November-2009,401000,1957,3,2614,Hawker
16-November-2009,436700,1947,3,2903,Wanniassa
16-November-2009,660100,1998,4,2905,Richardson
16-November-2009,386400,1975,3,2615,Kippax
16-November-2010,471200,1988,3,2914,Amaroo
16-November-2010,477000,1995,4,2905,Calwell
16-November-2010,764500,1967,5,2611,Stirling
16-November-2011,465200,2014,3,2904,Monash
16-November-2011,508000,1926,4,2914,Amaroo
16-November-2011,451300,1992,3,2617,Giralang
16-November-2011,428600,1967,3,2614,Weetangera
16-November-2011,424700,1991,3,2906,Banks
16-November-2011,1360900,1975,5,2603,Red Hill
16-November-2011,504800,1977,4,2602,Downer
16-November-2011,485200,1979,4,2604,Narrabundah
16-November-2012,709500,1918,4,2605,Curtin
16-November-2012,515700,1924,3,2617,Mckellar
16-November-2012,1216600,2000,5,2913,Franklin
16-November-2012,405400,1992,3,2913,Ginninderra Village
16-November-2012,1195000,1988,4,2603,Griffith
16-November-2012,487600,1957,3,2611,Chapman
16-November-2012,423500,1991,3,2615,Melba
16-November-2012,730700,1998,4,2602,Ainslie
16-November-2013,542700,1985,4,2611,Fisher
16-November-2013,538500,1977,2,2602,Dickson
16-November-2013,365500,1977,4,2615,Latham
16-November-2013,624200,1947,4,2617,Kaleen
16-November-2013,479300,1979,4,2615,Spence
16-November-2013,589600,1959,3,2604,Kingston
16-November-2013,712400,1988,3,2604,Narrabundah
16-November-2015,442800,1978,3,2615,Spence
16-November-2015,421000,1988,3,2615,Holt
16-November-2015,594900,1968,5,2903,Oxley
16-November-2015,838800,1996,4,2606,Woden
16-November-2015,350400,2005,3,2913,Nicholls
16-November-2015,1384300,1975,5,2603,Red Hill
16-November-2015,643900,1998,4,2905,Gilmore
16-November-2015,795900,2003,4,2617,Kaleen
16-November-2015,437800,1976,3,2906,Banks
16-November-2015,608400,1906,4,2617,Mckellar
16-October-2007,383700,1968,3,2905,Gilmore
16-October-2008,439800,1977,3,2607,Isaacs
16-October-2008,379300,1924,3,2914,Bonner
16-October-2009,369100,1996,3,2913,Palmerston
16-October-2009,378600,2005,3,2617,Belconnen
16-October-2009,562800,1957,3,2611,Waramanga
16-October-2009,483200,1966,4,2611,Uriarra Forest
16-October-2009,449300,1993,4,2615,Fraser
16-October-2010,565500,1990,4,2615,Dunlop
16-October-2010,792000,1951,3,2603,Forrest
16-October-2010,658800,1990,3,2607,Mawson
16-October-2012,506700,1966,4,2611,Stirling
16-October-2012,443100,1968,3,2905,Chisholm
16-October-2012,541100,2013,4,2905,Richardson
16-October-2013,561200,1911,4,2914,Amaroo
16-October-2013,417300,1925,4,2902,Kambah
16-October-2013,401400,1957,3,2611,Uriarra
16-October-2013,625500,2006,4,2615,Dunlop
16-October-2014,388600,1976,3,2615,Melba
16-October-2014,528100,1977,3,2607,Mawson
16-October-2014,485100,1985,3,2903,Oxley
16-October-2014,923400,2000,5,2602,Downer
16-October-2014,781400,1998,4,2913,Ginninderra Village
16-October-2014,362200,1962,3,2615,Higgins
16-October-2015,792900,1998,4,2911,Mitchell
16-October-2015,408700,1976,3,2615,Charnwood
16-October-2015,786500,2014,4,2902,Kambah
16-October-2015,624500,1966,4,2906,Conder
16-October-2015,540800,1973,3,2615,Charnwood
16-October-2015,778200,2014,5,2902,Kambah
16-October-2015,651700,2004,4,2607,Farrer
16-October-2015,480500,1967,3,2615,Holt
16-October-2015,860400,1962,4,2602,Dickson
16-September-2008,383300,1977,4,2615,Flynn
16-September-2008,365700,2003,3,2617,Belconnen Dc
16-September-2008,342400,1964,3,2614,Aranda
16-September-2008,590000,1925,4,2617,Kaleen
16-September-2009,582000,1996,3,2614,Aranda
16-September-2009,325700,1979,3,2615,Dunlop
16-September-2009,518000,1976,3,2611,Brindabella
16-September-2009,409700,2007,3,2914,Bonner
16-September-2010,397100,1990,3,2905,Bonython
16-September-2010,493400,1957,3,2611,Stirling
16-September-2010,836100,1996,4,2602,O'connor
16-September-2011,474800,1957,3,2611,Pierces Creek
16-September-2011,1211900,1964,4,2603,Forrest
16-September-2013,879000,2006,5,2606,Woden
16-September-2013,564100,1983,3,2602,O'connor
16-September-2013,403600,1969,4,2615,Florey
16-September-2013,426000,1927,3,2902,Kambah
16-September-2014,652600,1987,4,2904,Monash
16-September-2014,544900,1991,4,2903,Wanniassa
16-September-2014,378300,2007,2,2903,Oxley
16-September-2014,635800,1907,4,2914,Bonner
16-September-2014,425700,1977,4,2615,Kippax Centre
16-September-2014,383400,1958,4,2611,Chapman
16-September-2014,518000,1988,4,2913,Ginninderra Village
16-September-2015,393100,1974,4,2615,Holt
16-September-2015,594300,1922,4,2617,Giralang
16-September-2015,447300,1958,3,2905,Calwell
16-September-2015,528000,1973,3,2903,Wanniassa
16-September-2015,600600,1947,5,2912,Administrative
16-September-2015,560600,1977,4,2615,Kippax
16-September-2015,402700,2003,3,2913,Franklin
16-September-2015,583600,1927,4,2914,Forde
16-September-2015,552000,1996,4,2905,Chisholm
16-September-2015,363700,2014,3,2913,Palmerston
16-September-2015,711700,1999,4,2602,Lyneham
17-April-2009,863400,2003,4,2602,Downer
17-April-2009,469100,2003,4,2905,Richardson
17-April-2009,441500,1980,3,2615,Holt
17-April-2010,489500,1980,3,2611,Weston
17-April-2010,708500,1994,3,2602,Dickson
17-April-2010,704500,1994,3,2602,O'connor
17-April-2010,744700,2014,4,2913,Franklin
17-April-2010,617000,2001,4,2602,Downer
17-April-2012,580200,1976,3,2602,Ainslie
17-April-2012,615400,1978,4,2906,Banks
17-April-2012,540600,1956,4,2615,Dunlop
17-April-2012,483900,1991,3,2906,Gordon
17-April-2013,527100,1919,3,2617,Bruce
17-April-2013,483400,1977,3,2902,Kambah
17-April-2013,470500,1968,4,2615,Flynn
17-April-2013,564900,1991,4,2615,Florey
17-April-2013,1266900,1964,4,2603,Manuka
17-April-2013,425600,1969,3,2615,Kippax
17-April-2014,490700,1988,3,2913,Nicholls
17-April-2014,544200,1926,4,2904,Monash
17-April-2014,660300,2003,4,2913,Ginninderra Village
17-April-2014,493200,2007,3,2612,Campbell
17-April-2014,621200,1975,5,2913,Franklin
17-April-2014,495300,1969,4,2615,Flynn
17-April-2014,438000,2007,3,2912,Administrative
17-April-2015,356300,2005,2,2913,Ngunnawal
17-April-2015,525100,1977,4,2615,Higgins
17-April-2015,716200,1926,4,2605,Curtin
17-April-2015,460800,1976,4,2615,Florey
17-April-2015,823400,1905,4,2612,Braddon
17-April-2015,480300,1989,4,2615,Higgins
17-April-2015,472450,1987,3,2913,Ngunnawal
17-April-2015,546600,1975,4,2615,Macgregor
17-April-2015,403000,1977,3,2906,Banks
17-April-2015,564500,1959,2,2602,Watson
17-April-2015,768200,1980,5,2904,Gowrie
17-April-2015,430100,2000,3,2913,Palmerston
17-April-2015,386800,1967,3,2615,Higgins
17-August-2009,424800,1985,3,2903,Erindale Centre
17-August-2009,419900,1954,3,2902,Kambah
17-August-2009,421800,1967,4,2615,Charnwood
17-August-2009,544100,1993,3,2602,Lyneham
17-August-2009,774600,1973,4,2614,Weetangera
17-August-2009,352800,1967,3,2906,Banks
17-August-2009,516200,1927,4,2914,Harrison
17-August-2009,469850,1977,4,2615,Higgins
17-August-2010,392600,1992,3,2913,Ngunnawal
17-August-2010,327700,1960,1,2905,Chisholm
17-August-2010,485000,1978,3,2615,Melba
17-August-2010,433100,1977,3,2906,Gordon
17-August-2010,701800,2005,4,2906,Gordon
17-August-2010,649400,1998,4,2606,Swinger Hill
17-August-2010,435100,2007,3,2617,Giralang
17-August-2011,420300,1999,3,2615,Spence
17-August-2011,878200,1963,3,2600,Parliament House
17-August-2011,533000,1926,4,2617,Belconnen Dc
17-August-2011,629500,1992,3,2602,Downer
17-August-2012,529000,1926,4,2914,Bonner
17-August-2012,487100,1957,3,2611,Fisher
17-August-2012,433600,1977,3,2906,Gordon
17-August-2012,594000,1983,5,2607,Mawson
17-August-2012,706400,1988,4,2913,Franklin
17-August-2012,591400,1990,4,2906,Conder
17-August-2012,364600,1967,3,2905,Gilmore
17-August-2012,457400,1999,3,2904,Monash
17-August-2012,533800,1989,4,2905,Chisholm
17-August-2013,596700,2014,4,2906,Gordon
17-August-2013,544400,1976,0,2617,Giralang
17-August-2013,1187300,1964,4,2603,Red Hill
17-August-2013,444000,1958,3,2604,Causeway
17-August-2013,624200,1926,3,2605,Curtin
17-August-2013,443100,1927,3,2903,Oxley
17-August-2015,764700,2007,5,2913,Palmerston
17-August-2015,827600,1918,4,2605,Garran
17-August-2015,492550,1968,3,2905,Bonython
17-August-2015,335100,1968,3,2615,Higgins
17-August-2015,480300,1956,4,2903,Oxley
17-August-2015,587400,1922,4,2904,Monash
17-December-2008,376500,1996,3,2913,Ginninderra Village
17-December-2008,699700,1978,4,2906,Banks
17-December-2008,612500,2001,4,2615,Flynn
17-December-2009,450400,1957,3,2611,Chapman
17-December-2009,544600,2007,4,2905,Chisholm
17-December-2010,709400,1994,3,2602,Lyneham
17-December-2010,711200,1909,5,2617,Lawson
17-December-2011,738200,1994,3,2602,Watson
17-December-2012,479400,2014,3,2904,Fadden
17-December-2012,915000,1996,4,2602,Watson
17-December-2012,503700,1926,4,2914,Harrison
17-December-2012,863100,2014,5,2902,Kambah
17-December-2013,474800,1962,3,2615,Holt
17-December-2013,718300,1998,4,2602,Downer
17-December-2013,607500,1906,3,2605,Hughes
17-December-2013,588050,1996,3,2913,Nicholls
17-December-2014,624400,1980,2,2602,Dickson
17-December-2014,494600,1976,3,2611,Uriarra
17-December-2014,602300,1996,3,2611,Fisher
17-December-2014,481200,1978,3,2615,Fraser
17-December-2014,461300,1968,3,2615,Holt
17-December-2014,477905,2006,3,2914,Harrison
17-December-2014,756400,1978,4,2913,Nicholls
17-December-2014,536800,1989,4,2905,Calwell
17-December-2014,523700,1967,4,2614,Macquarie
17-December-2014,466000,1968,4,2615,Florey
17-December-2014,428600,1977,2,2607,Torrens
17-December-2014,1005800,1964,4,2603,Manuka
17-December-2014,446900,1925,4,2902,Kambah
17-December-2014,539500,1915,4,2914,Forde
17-December-2014,605900,1989,4,2913,Nicholls
17-December-2014,736700,1976,4,2611,Brindabella
17-December-2014,768200,1977,4,2611,Pierces Creek
17-December-2014,649600,1992,3,2606,Woden
17-December-2014,471700,1994,4,2913,Palmerston
17-December-2014,511700,1996,4,2904,Gowrie
17-December-2014,587300,1975,4,2913,Nicholls
17-December-2014,613700,1916,4,2912,Administrative
17-December-2015,594500,1992,3,2602,Hackett
17-December-2015,516300,1966,3,2611,Rivett
17-December-2015,411000,1990,3,2905,Isabella Plains
17-December-2015,860300,1984,4,2911,Mitchell
17-December-2015,735300,2006,4,2913,Franklin
17-December-2015,446020,1928,3,2617,Mckellar
17-December-2015,482600,1994,3,2913,Nicholls
17-December-2015,379800,1962,3,2615,Flynn
17-December-2015,533600,1966,4,2611,Chapman
17-February-2009,500700,1967,4,2611,Pierces Creek
17-February-2009,486900,1999,4,2903,Erindale Centre
17-February-2009,553900,2007,5,2905,Richardson
17-February-2009,404700,1925,4,2903,Erindale Centre
17-February-2009,438400,1979,4,2902,Kambah
17-February-2009,379500,1967,3,2611,Stirling
17-February-2010,728200,2014,4,2617,Giralang
17-February-2010,625800,1987,4,2611,Uriarra Forest
17-February-2010,442400,1967,4,2615,Melba
17-February-2010,613900,2002,4,2905,Theodore
17-February-2010,422800,1977,3,2615,Dunlop
17-February-2010,516800,1997,3,2905,Isabella Plains
17-February-2011,597800,1977,3,2602,Downer
17-February-2011,758600,2004,5,2913,Palmerston
17-February-2011,532200,1996,4,2905,Calwell
17-February-2011,499900,1968,4,2615,Spence
17-February-2012,826300,1951,3,2603,Manuka
17-February-2012,471150,2010,3,2914,Forde
17-February-2012,393700,2003,3,2617,Kaleen
17-February-2013,996700,1997,4,2602,Dickson
17-February-2014,538100,1907,3,2617,Belconnen
17-February-2014,611900,1992,3,2606,Phillip
17-February-2014,677100,1928,4,2904,Monash
17-February-2014,564600,1916,4,2904,Fadden
17-February-2014,655200,2014,4,2905,Calwell
17-February-2015,632100,1988,4,2913,Palmerston
17-February-2015,349700,1924,4,2914,Amaroo
17-February-2015,601800,1991,4,2906,Conder
17-February-2015,538300,1957,3,2611,Waramanga
17-February-2015,517000,2007,3,2914,Amaroo
17-January-2008,433400,2006,2,2605,Garran
17-January-2008,485800,1969,4,2615,Latham
17-January-2008,462300,1986,4,2913,Ngunnawal
17-January-2011,477500,1963,4,2614,Aranda
17-January-2011,564800,1996,4,2905,Theodore
17-January-2011,371900,1967,3,2905,Richardson
17-January-2011,613000,1922,4,2904,Gowrie
17-January-2012,421900,1977,3,2905,Bonython
17-January-2012,457800,2005,3,2914,Bonner
17-January-2012,354600,2007,3,2914,Bonner
17-January-2012,443200,1999,3,2906,Gordon
17-January-2012,572300,1956,3,2604,Narrabundah
17-January-2013,498100,1997,4,2905,Gilmore
17-January-2013,410400,1967,3,2913,Ngunnawal
17-January-2014,604900,1992,3,2602,Downer
17-January-2014,616800,1987,4,2911,Mitchell
17-January-2014,537900,1979,3,2607,Farrer
17-January-2014,621400,1907,4,2912,Administrative
17-January-2014,706900,2014,4,2615,Florey
17-January-2015,549300,1922,4,2617,Belconnen
17-January-2015,769300,1998,4,2607,Mawson
17-January-2015,434700,1925,4,2904,Gowrie
17-July-2008,544800,1987,4,2607,Torrens
17-July-2009,499900,2014,3,2617,Belconnen
17-July-2009,391700,1939,2,2604,Narrabundah
17-July-2009,450700,1977,3,2615,Fraser
17-July-2009,385400,1977,3,2906,Conder
17-July-2010,613100,1959,2,2604,Causeway
17-July-2010,594900,1976,4,2614,Macquarie
17-July-2012,259000,1988,4,2911,Mitchell
17-July-2013,719500,1967,5,2611,Uriarra
17-July-2013,444700,1990,3,2905,Gilmore
17-July-2013,536100,1987,3,2913,Franklin
17-July-2013,341900,2005,3,2913,Palmerston
