datesold,price,building_year,bedrooms,postcode,area
04-April-2014,497600,1977,3,2902,Kambah
04-April-2014,662000,1966,4,2611,Stirling
04-April-2014,412400,1929,3,2902,Kambah
04-April-2014,896100,1926,4,2913,Ngunnawal
04-August-2008,353400,2003,3,2617,Kaleen
04-August-2008,566300,1978,3,2611,Uriarra
04-August-2009,406400,1992,3,2913,Nicholls
04-August-2009,467900,1969,4,2615,Macgregor
04-August-2009,734500,1976,4,2611,Stirling
04-August-2009,472400,1968,4,2902,Kambah
04-August-2010,376900,1993,3,2905,Calwell
04-August-2010,644500,1990,3,2606,Phillip
04-August-2010,409600,1973,3,2906,Banks
04-August-2011,735000,1998,4,2602,O'connor
04-August-2011,373900,1985,3,2905,Theodore
04-August-2011,464400,1995,4,2905,Gilmore
04-August-2011,564700,1979,4,2615,Charnwood
04-August-2012,725500,1999,4,2905,Isabella Plains
04-August-2012,707200,1994,2,2602,Ainslie
04-August-2012,855200,1905,2,2612,Turner
04-August-2012,751200,1991,2,2602,Hackett
04-August-2014,622700,1910,4,2914,Forde
04-August-2014,739100,1911,4,2914,Harrison
04-August-2014,1079600,1964,4,2600,Capital Hill
04-August-2014,456500,1926,4,2902,Kambah
